region_orig,region_orig_id,region_dest,region_dest_id,country_orig,origin_OECD,country_orig_id,country_dest,country_dest_id,destination_OECD,regionflow_1990,regionflow_1995,regionflow_2000,regionflow_2005,countryflow_1990,countryflow_1995,countryflow_2000,countryflow_2005,metadata
Europe,3,East Asia,7,Denmark,1,DNK,Japan,JPN,1,6226,16909,1942,5211,2,3,0,0,
Europe,3,East Asia,7,Denmark,1,DNK,South Korea,KOR,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Denmark,1,DNK,Macao,MAC,0,6226,16909,1942,5211,0,1,0,0,
Europe,3,East Asia,7,Denmark,1,DNK,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Denmark,1,DNK,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Spain,1,ESP,China,CHN,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Spain,1,ESP,Hong Kong,HKG,0,6226,16909,1942,5211,44,154,0,0,
Europe,3,East Asia,7,Spain,1,ESP,Japan,JPN,1,6226,16909,1942,5211,68,20,0,0,
Europe,3,East Asia,7,Spain,1,ESP,South Korea,KOR,1,6226,16909,1942,5211,3,4,0,0,
Europe,3,East Asia,7,Spain,1,ESP,Macao,MAC,0,6226,16909,1942,5211,5,10,0,0,
Europe,3,East Asia,7,Spain,1,ESP,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Spain,1,ESP,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Finland,1,FIN,China,CHN,0,6226,16909,1942,5211,0,0,2,2,
Europe,3,East Asia,7,Finland,1,FIN,Hong Kong,HKG,0,6226,16909,1942,5211,0,4,0,0,
Europe,3,East Asia,7,Finland,1,FIN,Japan,JPN,1,6226,16909,1942,5211,0,9,0,0,
Europe,3,East Asia,7,Finland,1,FIN,South Korea,KOR,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Finland,1,FIN,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Finland,1,FIN,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Finland,1,FIN,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,France,1,FRA,China,CHN,0,6226,16909,1942,5211,4,160,34,146,
Europe,3,East Asia,7,France,1,FRA,Hong Kong,HKG,0,6226,16909,1942,5211,0,808,0,51,
Europe,3,East Asia,7,France,1,FRA,Japan,JPN,1,6226,16909,1942,5211,612,1158,0,643,
Europe,3,East Asia,7,France,1,FRA,South Korea,KOR,1,6226,16909,1942,5211,141,355,548,74,
Europe,3,East Asia,7,France,1,FRA,Macao,MAC,0,6226,16909,1942,5211,0,7,0,0,
Europe,3,East Asia,7,France,1,FRA,Mongolia,MNG,0,6226,16909,1942,5211,0,0,11,24,
Europe,3,East Asia,7,France,1,FRA,North Korea,PRK,0,6226,16909,1942,5211,0,5,5,9,
Europe,3,East Asia,7,United Kingdom,1,GBR,China,CHN,0,6226,16909,1942,5211,546,1277,449,1554,
Europe,3,East Asia,7,United Kingdom,1,GBR,Hong Kong,HKG,0,6226,16909,1942,5211,650,5969,0,551,
Europe,3,East Asia,7,United Kingdom,1,GBR,Japan,JPN,1,6226,16909,1942,5211,2349,1651,1,497,
Europe,3,East Asia,7,United Kingdom,1,GBR,South Korea,KOR,1,6226,16909,1942,5211,116,170,606,868,
Europe,3,East Asia,7,United Kingdom,1,GBR,Macao,MAC,0,6226,16909,1942,5211,0,57,0,0,
Europe,3,East Asia,7,United Kingdom,1,GBR,Mongolia,MNG,0,6226,16909,1942,5211,0,0,1,9,
Europe,3,East Asia,7,United Kingdom,1,GBR,North Korea,PRK,0,6226,16909,1942,5211,36,36,64,107,
Europe,3,East Asia,7,Greece,1,GRC,China,CHN,0,6226,16909,1942,5211,0,66,62,157,
Europe,3,East Asia,7,Greece,1,GRC,Hong Kong,HKG,0,6226,16909,1942,5211,0,231,0,6,
Europe,3,East Asia,7,Greece,1,GRC,Japan,JPN,1,6226,16909,1942,5211,3,74,6,89,
Europe,3,East Asia,7,Greece,1,GRC,South Korea,KOR,1,6226,16909,1942,5211,1,21,116,196,
Europe,3,East Asia,7,Greece,1,GRC,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Greece,1,GRC,Mongolia,MNG,0,6226,16909,1942,5211,0,0,3,5,
Europe,3,East Asia,7,Greece,1,GRC,North Korea,PRK,0,6226,16909,1942,5211,0,2,4,8,
Europe,3,East Asia,7,Croatia,0,HRV,China,CHN,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Croatia,0,HRV,Hong Kong,HKG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Croatia,0,HRV,Japan,JPN,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Croatia,0,HRV,South Korea,KOR,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Croatia,0,HRV,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Croatia,0,HRV,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Croatia,0,HRV,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Hungary,0,HUN,China,CHN,0,6226,16909,1942,5211,1,3,0,0,
Europe,3,East Asia,7,Hungary,0,HUN,Hong Kong,HKG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Hungary,0,HUN,Japan,JPN,1,6226,16909,1942,5211,8,9,0,0,
Europe,3,East Asia,7,Hungary,0,HUN,South Korea,KOR,1,6226,16909,1942,5211,3,4,0,0,
Europe,3,East Asia,7,Hungary,0,HUN,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Hungary,0,HUN,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Hungary,0,HUN,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Ireland,1,IRL,China,CHN,0,6226,16909,1942,5211,41,28,0,0,
Europe,3,East Asia,7,Ireland,1,IRL,Hong Kong,HKG,0,6226,16909,1942,5211,109,172,0,0,
Europe,3,East Asia,7,Ireland,1,IRL,Japan,JPN,1,6226,16909,1942,5211,342,71,0,0,
Europe,3,East Asia,7,Ireland,1,IRL,South Korea,KOR,1,6226,16909,1942,5211,7,4,0,0,
Europe,3,East Asia,7,Ireland,1,IRL,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Ireland,1,IRL,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Ireland,1,IRL,North Korea,PRK,0,6226,16909,1942,5211,3,1,0,0,
Europe,3,East Asia,7,Iceland,1,ISL,China,CHN,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Iceland,1,ISL,Hong Kong,HKG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Iceland,1,ISL,Japan,JPN,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Iceland,1,ISL,South Korea,KOR,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Iceland,1,ISL,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Iceland,1,ISL,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Iceland,1,ISL,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Italy,1,ITA,China,CHN,0,6226,16909,1942,5211,120,342,0,0,
Europe,3,East Asia,7,Italy,1,ITA,Hong Kong,HKG,0,6226,16909,1942,5211,95,875,0,0,
Europe,3,East Asia,7,Italy,1,ITA,Japan,JPN,1,6226,16909,1942,5211,694,861,0,0,
Europe,3,East Asia,7,Italy,1,ITA,South Korea,KOR,1,6226,16909,1942,5211,47,52,0,0,
Europe,3,East Asia,7,Italy,1,ITA,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Italy,1,ITA,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Italy,1,ITA,North Korea,PRK,0,6226,16909,1942,5211,6,9,0,0,
Europe,3,East Asia,7,Luxembourg,1,LUX,China,CHN,0,6226,16909,1942,5211,0,3,0,0,
Europe,3,East Asia,7,Luxembourg,1,LUX,Hong Kong,HKG,0,6226,16909,1942,5211,0,5,0,0,
Europe,3,East Asia,7,Luxembourg,1,LUX,Japan,JPN,1,6226,16909,1942,5211,0,7,0,0,
Europe,3,East Asia,7,Luxembourg,1,LUX,South Korea,KOR,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Luxembourg,1,LUX,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Luxembourg,1,LUX,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Luxembourg,1,LUX,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Macedonia,0,MKD,China,CHN,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Macedonia,0,MKD,Hong Kong,HKG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Macedonia,0,MKD,Japan,JPN,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Macedonia,0,MKD,South Korea,KOR,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Macedonia,0,MKD,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Macedonia,0,MKD,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Macedonia,0,MKD,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Malta,0,MLT,China,CHN,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Malta,0,MLT,Hong Kong,HKG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Malta,0,MLT,Japan,JPN,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Malta,0,MLT,South Korea,KOR,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Malta,0,MLT,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Malta,0,MLT,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Malta,0,MLT,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Montenegro,0,MNE,China,CHN,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Montenegro,0,MNE,Hong Kong,HKG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Montenegro,0,MNE,Japan,JPN,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Montenegro,0,MNE,South Korea,KOR,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Montenegro,0,MNE,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Montenegro,0,MNE,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Montenegro,0,MNE,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Netherlands,1,NLD,China,CHN,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Netherlands,1,NLD,Hong Kong,HKG,0,6226,16909,1942,5211,0,252,0,20,
Europe,3,East Asia,7,Netherlands,1,NLD,Japan,JPN,1,6226,16909,1942,5211,3,43,0,89,
Europe,3,East Asia,7,Netherlands,1,NLD,South Korea,KOR,1,6226,16909,1942,5211,5,10,16,24,
Europe,3,East Asia,7,Netherlands,1,NLD,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Netherlands,1,NLD,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Netherlands,1,NLD,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Norway,1,NOR,China,CHN,0,6226,16909,1942,5211,0,2,0,0,
Europe,3,East Asia,7,Norway,1,NOR,Hong Kong,HKG,0,6226,16909,1942,5211,0,30,0,0,
Europe,3,East Asia,7,Norway,1,NOR,Japan,JPN,1,6226,16909,1942,5211,1,0,0,0,
Europe,3,East Asia,7,Norway,1,NOR,South Korea,KOR,1,6226,16909,1942,5211,1,0,0,0,
Europe,3,East Asia,7,Norway,1,NOR,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Norway,1,NOR,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Norway,1,NOR,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Poland,1,POL,China,CHN,0,6226,16909,1942,5211,2,11,0,0,
Europe,3,East Asia,7,Poland,1,POL,Hong Kong,HKG,0,6226,16909,1942,5211,0,43,0,0,
Europe,3,East Asia,7,Poland,1,POL,Japan,JPN,1,6226,16909,1942,5211,57,69,0,0,
Europe,3,East Asia,7,Poland,1,POL,South Korea,KOR,1,6226,16909,1942,5211,1,3,0,0,
Europe,3,East Asia,7,Poland,1,POL,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Poland,1,POL,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Poland,1,POL,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Portugal,1,PRT,China,CHN,0,6226,16909,1942,5211,0,0,0,48,
Europe,3,East Asia,7,Portugal,1,PRT,Hong Kong,HKG,0,6226,16909,1942,5211,0,3,0,1,
Europe,3,East Asia,7,Portugal,1,PRT,Japan,JPN,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Portugal,1,PRT,South Korea,KOR,1,6226,16909,1942,5211,1,0,0,0,
Europe,3,East Asia,7,Portugal,1,PRT,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Portugal,1,PRT,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Portugal,1,PRT,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Romania,0,ROU,China,CHN,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Romania,0,ROU,Hong Kong,HKG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Romania,0,ROU,Japan,JPN,1,6226,16909,1942,5211,5,2,0,0,
Europe,3,East Asia,7,Romania,0,ROU,South Korea,KOR,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Romania,0,ROU,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Romania,0,ROU,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Romania,0,ROU,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Serbia,0,SRB,China,CHN,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Serbia,0,SRB,Hong Kong,HKG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Serbia,0,SRB,Japan,JPN,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Serbia,0,SRB,South Korea,KOR,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Serbia,0,SRB,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Serbia,0,SRB,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Serbia,0,SRB,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Slovakia,1,SVK,China,CHN,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Slovakia,1,SVK,Hong Kong,HKG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Slovakia,1,SVK,Japan,JPN,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Slovakia,1,SVK,South Korea,KOR,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Slovakia,1,SVK,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Slovakia,1,SVK,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Slovakia,1,SVK,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Slovenia,1,SVN,China,CHN,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Slovenia,1,SVN,Hong Kong,HKG,0,6226,16909,1942,5211,0,1,0,0,
Europe,3,East Asia,7,Slovenia,1,SVN,Japan,JPN,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Slovenia,1,SVN,South Korea,KOR,1,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Slovenia,1,SVN,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Slovenia,1,SVN,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Slovenia,1,SVN,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Sweden,1,SWE,China,CHN,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Sweden,1,SWE,Hong Kong,HKG,0,6226,16909,1942,5211,0,20,0,0,
Europe,3,East Asia,7,Sweden,1,SWE,Japan,JPN,1,6226,16909,1942,5211,56,247,0,0,
Europe,3,East Asia,7,Sweden,1,SWE,South Korea,KOR,1,6226,16909,1942,5211,1,5,0,0,
Europe,3,East Asia,7,Sweden,1,SWE,Macao,MAC,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Sweden,1,SWE,Mongolia,MNG,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,East Asia,7,Sweden,1,SWE,North Korea,PRK,0,6226,16909,1942,5211,0,0,0,0,
Europe,3,South-East Asia,8,Albania,0,ALB,Brunei,BRN,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Albania,0,ALB,Indonesia,IDN,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Albania,0,ALB,Cambodia,KHM,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Albania,0,ALB,Laos,LAO,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Albania,0,ALB,Myanmar,MMR,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Albania,0,ALB,Malaysia,MYS,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Albania,0,ALB,Philippines,PHL,0,13365,90802,17874,6748,154,0,0,0,
Europe,3,South-East Asia,8,Albania,0,ALB,Singapore,SGP,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Albania,0,ALB,Thailand,THA,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Albania,0,ALB,Timor-Leste,TLS,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Albania,0,ALB,Vietnam,VNM,0,13365,90802,17874,6748,25,20,0,0,
Europe,3,South-East Asia,8,Austria,1,AUT,Brunei,BRN,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Austria,1,AUT,Indonesia,IDN,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Austria,1,AUT,Cambodia,KHM,0,13365,90802,17874,6748,0,280,0,0,
Europe,3,South-East Asia,8,Austria,1,AUT,Laos,LAO,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Austria,1,AUT,Myanmar,MMR,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Austria,1,AUT,Malaysia,MYS,0,13365,90802,17874,6748,0,1,0,0,
Europe,3,South-East Asia,8,Austria,1,AUT,Philippines,PHL,0,13365,90802,17874,6748,1,407,0,0,
Europe,3,South-East Asia,8,Austria,1,AUT,Singapore,SGP,0,13365,90802,17874,6748,0,6,0,0,
Europe,3,South-East Asia,8,Austria,1,AUT,Thailand,THA,0,13365,90802,17874,6748,0,1157,0,0,
Europe,3,South-East Asia,8,Austria,1,AUT,Timor-Leste,TLS,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Austria,1,AUT,Vietnam,VNM,0,13365,90802,17874,6748,0,54,0,1,
Europe,3,South-East Asia,8,Belgium,1,BEL,Brunei,BRN,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Belgium,1,BEL,Indonesia,IDN,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Belgium,1,BEL,Cambodia,KHM,0,13365,90802,17874,6748,0,141,0,0,
Europe,3,South-East Asia,8,Belgium,1,BEL,Laos,LAO,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Belgium,1,BEL,Myanmar,MMR,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Belgium,1,BEL,Malaysia,MYS,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Belgium,1,BEL,Philippines,PHL,0,13365,90802,17874,6748,10,281,0,0,
Europe,3,South-East Asia,8,Belgium,1,BEL,Singapore,SGP,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Belgium,1,BEL,Thailand,THA,0,13365,90802,17874,6748,0,584,0,0,
Europe,3,South-East Asia,8,Belgium,1,BEL,Timor-Leste,TLS,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Belgium,1,BEL,Vietnam,VNM,0,13365,90802,17874,6748,1,38,0,1,
Europe,3,South-East Asia,8,Bulgaria,0,BGR,Brunei,BRN,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Bulgaria,0,BGR,Indonesia,IDN,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Bulgaria,0,BGR,Cambodia,KHM,0,13365,90802,17874,6748,0,1,0,0,
Europe,3,South-East Asia,8,Bulgaria,0,BGR,Laos,LAO,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Bulgaria,0,BGR,Myanmar,MMR,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Bulgaria,0,BGR,Malaysia,MYS,0,13365,90802,17874,6748,1,0,0,0,
Europe,3,South-East Asia,8,Bulgaria,0,BGR,Philippines,PHL,0,13365,90802,17874,6748,508,555,0,0,
Europe,3,South-East Asia,8,Bulgaria,0,BGR,Singapore,SGP,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Bulgaria,0,BGR,Thailand,THA,0,13365,90802,17874,6748,0,3,0,0,
Europe,3,South-East Asia,8,Bulgaria,0,BGR,Timor-Leste,TLS,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Bulgaria,0,BGR,Vietnam,VNM,0,13365,90802,17874,6748,56,71,0,0,
Europe,3,South-East Asia,8,Bosnia & Herzegovina,0,BIH,Brunei,BRN,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Bosnia & Herzegovina,0,BIH,Indonesia,IDN,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Bosnia & Herzegovina,0,BIH,Cambodia,KHM,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Bosnia & Herzegovina,0,BIH,Laos,LAO,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Bosnia & Herzegovina,0,BIH,Myanmar,MMR,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Bosnia & Herzegovina,0,BIH,Malaysia,MYS,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Bosnia & Herzegovina,0,BIH,Philippines,PHL,0,13365,90802,17874,6748,2,0,0,0,
Europe,3,South-East Asia,8,Bosnia & Herzegovina,0,BIH,Singapore,SGP,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Bosnia & Herzegovina,0,BIH,Thailand,THA,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Bosnia & Herzegovina,0,BIH,Timor-Leste,TLS,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Bosnia & Herzegovina,0,BIH,Vietnam,VNM,0,13365,90802,17874,6748,1,0,0,0,
Europe,3,South-East Asia,8,Switzerland,1,CHE,Brunei,BRN,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Switzerland,1,CHE,Indonesia,IDN,0,13365,90802,17874,6748,2,0,0,0,
Europe,3,South-East Asia,8,Switzerland,1,CHE,Cambodia,KHM,0,13365,90802,17874,6748,0,908,0,0,
Europe,3,South-East Asia,8,Switzerland,1,CHE,Laos,LAO,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Switzerland,1,CHE,Myanmar,MMR,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Switzerland,1,CHE,Malaysia,MYS,0,13365,90802,17874,6748,0,8,0,0,
Europe,3,South-East Asia,8,Switzerland,1,CHE,Philippines,PHL,0,13365,90802,17874,6748,4,69,116,135,
Europe,3,South-East Asia,8,Switzerland,1,CHE,Singapore,SGP,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Switzerland,1,CHE,Thailand,THA,0,13365,90802,17874,6748,0,4363,0,0,
Europe,3,South-East Asia,8,Switzerland,1,CHE,Timor-Leste,TLS,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Switzerland,1,CHE,Vietnam,VNM,0,13365,90802,17874,6748,1,6,0,0,
Europe,3,South-East Asia,8,Channel Islands,0,CHI,Brunei,BRN,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Channel Islands,0,CHI,Indonesia,IDN,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Channel Islands,0,CHI,Cambodia,KHM,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Channel Islands,0,CHI,Laos,LAO,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Channel Islands,0,CHI,Myanmar,MMR,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Channel Islands,0,CHI,Malaysia,MYS,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Channel Islands,0,CHI,Philippines,PHL,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Channel Islands,0,CHI,Singapore,SGP,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Channel Islands,0,CHI,Thailand,THA,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Channel Islands,0,CHI,Timor-Leste,TLS,0,13365,90802,17874,6748,0,0,0,0,
Europe,3,South-East Asia,8,Channel Islands,0,CHI,Vietnam,VNM,0,13365,90802,17874,6748,0,0,0,0,
